record_id,timestamp,sensor_a,sensor_b,status,comment
M023494,2025-03-03T06:31:34,37.0076,0.999825,repeat,fictional high-volume mock export
M023495,2025-03-04T06:31:35,21.8384,0.85936,missing,fictional high-volume mock export
M023496,2025-03-05T06:31:36,58.2386,0.974415,ok,fictional high-volume mock export
M023497,2025-03-06T06:31:37,78.6191,0.78521,check,fictional high-volume mock export
M023498,2025-03-07T06:31:38,52.5736,0.066216,repeat,fictional high-volume mock export
M023499,2025-03-08T06:31:39,29.985,0.571184,missing,fictional high-volume mock export
M023500,2025-03-09T06:31:40,34.7569,0.211761,ok,fictional high-volume mock export
M023501,2025-03-10T06:31:41,12.6784,0.686302,check,fictional high-volume mock export
M023502,2025-03-11T06:31:42,43.0373,0.189465,repeat,fictional high-volume mock export
M023503,2025-03-12T06:31:43,19.3409,0.996546,missing,fictional high-volume mock export
M023504,2025-03-13T06:31:44,77.697,0.812184,ok,fictional high-volume mock export
M023505,2025-03-14T06:31:45,53.758,0.453538,check,fictional high-volume mock export
M023506,2025-03-15T06:31:46,76.7051,0.334725,repeat,fictional high-volume mock export
M023507,2025-03-16T06:31:47,32.2995,0.325936,missing,fictional high-volume mock export
M023508,2025-03-17T06:31:48,60.3469,0.132771,ok,fictional high-volume mock export
M023509,2025-03-18T06:31:49,60.7387,0.502988,check,fictional high-volume mock export
M023510,2025-03-19T06:31:50,70.7678,0.248066,repeat,fictional high-volume mock export
M023511,2025-03-20T06:31:51,73.6792,0.401921,missing,fictional high-volume mock export
M023512,2025-03-21T06:31:52,70.8629,0.270645,ok,fictional high-volume mock export
M023513,2025-03-22T06:31:53,64.5492,0.197296,check,fictional high-volume mock export
M023514,2025-03-23T06:31:54,77.0608,0.853371,repeat,fictional high-volume mock export
M023515,2025-03-24T06:31:55,43.1139,0.871803,missing,fictional high-volume mock export
M023516,2025-03-25T06:31:56,21.7261,0.777415,ok,fictional high-volume mock export
M023517,2025-03-26T06:31:57,38.1573,0.57683,check,fictional high-volume mock export
M023518,2025-03-27T06:31:58,24.6632,0.337778,repeat,fictional high-volume mock export
M023519,2025-03-28T06:31:59,53.6189,0.563619,missing,fictional high-volume mock export
M023520,2025-03-01T06:32:00,47.5451,0.786656,ok,fictional high-volume mock export
M023521,2025-03-02T06:32:01,82.4352,0.785025,check,fictional high-volume mock export
M023522,2025-03-03T06:32:02,75.5985,0.30175,repeat,fictional high-volume mock export
M023523,2025-03-04T06:32:03,36.1144,0.403598,missing,fictional high-volume mock export
M023524,2025-03-05T06:32:04,72.6426,0.52728,ok,fictional high-volume mock export
M023525,2025-03-06T06:32:05,73.286,0.956729,check,fictional high-volume mock export
M023526,2025-03-07T06:32:06,41.1468,0.954085,repeat,fictional high-volume mock export
M023527,2025-03-08T06:32:07,66.5039,0.707841,missing,fictional high-volume mock export
M023528,2025-03-09T06:32:08,17.556,0.763085,ok,fictional high-volume mock export
M023529,2025-03-10T06:32:09,84.2602,0.357671,check,fictional high-volume mock export
M023530,2025-03-11T06:32:10,75.5179,0.220101,repeat,fictional high-volume mock export
M023531,2025-03-12T06:32:11,62.76,0.334431,missing,fictional high-volume mock export
M023532,2025-03-13T06:32:12,57.865,0.351875,ok,fictional high-volume mock export
M023533,2025-03-14T06:32:13,69.5872,0.725024,check,fictional high-volume mock export
M023534,2025-03-15T06:32:14,46.7466,0.062486,repeat,fictional high-volume mock export
M023535,2025-03-16T06:32:15,39.3626,0.689453,missing,fictional high-volume mock export
M023536,2025-03-17T06:32:16,69.4823,0.683675,ok,fictional high-volume mock export
M023537,2025-03-18T06:32:17,42.2719,0.972586,check,fictional high-volume mock export
M023538,2025-03-19T06:32:18,45.8564,0.603285,repeat,fictional high-volume mock export
M023539,2025-03-20T06:32:19,50.64,0.126546,missing,fictional high-volume mock export
M023540,2025-03-21T06:32:20,51.9052,0.600947,ok,fictional high-volume mock export
M023541,2025-03-22T06:32:21,27.5674,0.860069,check,fictional high-volume mock export
M023542,2025-03-23T06:32:22,12.6413,0.239427,repeat,fictional high-volume mock export
M023543,2025-03-24T06:32:23,32.1898,0.402436,missing,fictional high-volume mock export
M023544,2025-03-25T06:32:24,26.5553,0.577726,ok,fictional high-volume mock export
M023545,2025-03-26T06:32:25,39.5709,0.528429,check,fictional high-volume mock export
M023546,2025-03-27T06:32:26,59.6456,0.957846,repeat,fictional high-volume mock export
M023547,2025-03-28T06:32:27,22.3204,0.736289,missing,fictional high-volume mock export
M023548,2025-03-01T06:32:28,67.6619,0.342846,ok,fictional high-volume mock export
M023549,2025-03-02T06:32:29,16.7388,0.227582,check,fictional high-volume mock export
M023550,2025-03-03T06:32:30,74.6495,0.383076,repeat,fictional high-volume mock export
M023551,2025-03-04T06:32:31,69.3523,0.497249,missing,fictional high-volume mock export
M023552,2025-03-05T06:32:32,67.2773,0.3647,ok,fictional high-volume mock export
M023553,2025-03-06T06:32:33,45.2628,0.811887,check,fictional high-volume mock export
M023554,2025-03-07T06:32:34,66.2517,0.403275,repeat,fictional high-volume mock export
M023555,2025-03-08T06:32:35,41.0941,0.515964,missing,fictional high-volume mock export
M023556,2025-03-09T06:32:36,80.2398,0.481292,ok,fictional high-volume mock export
M023557,2025-03-10T06:32:37,61.796,0.492477,check,fictional high-volume mock export
M023558,2025-03-11T06:32:38,61.0354,0.35526,repeat,fictional high-volume mock export
M023559,2025-03-12T06:32:39,88.2756,0.338201,missing,fictional high-volume mock export
M023560,2025-03-13T06:32:40,71.2042,0.003559,ok,fictional high-volume mock export
M023561,2025-03-14T06:32:41,86.0466,0.894518,check,fictional high-volume mock export
M023562,2025-03-15T06:32:42,45.9961,0.157486,repeat,fictional high-volume mock export
M023563,2025-03-16T06:32:43,71.7727,0.554039,missing,fictional high-volume mock export
M023564,2025-03-17T06:32:44,30.558,0.032234,ok,fictional high-volume mock export
M023565,2025-03-18T06:32:45,68.7022,0.246784,check,fictional high-volume mock export
M023566,2025-03-19T06:32:46,23.9273,0.78078,repeat,fictional high-volume mock export
M023567,2025-03-20T06:32:47,46.9863,0.214788,missing,fictional high-volume mock export
M023568,2025-03-21T06:32:48,86.6418,0.570275,ok,fictional high-volume mock export
M023569,2025-03-22T06:32:49,24.5705,0.309153,check,fictional high-volume mock export
M023570,2025-03-23T06:32:50,54.2469,0.67374,repeat,fictional high-volume mock export
M023571,2025-03-24T06:32:51,47.1249,0.457866,missing,fictional high-volume mock export
M023572,2025-03-25T06:32:52,77.4234,0.716998,ok,fictional high-volume mock export
M023573,2025-03-26T06:32:53,51.9025,0.316173,check,fictional high-volume mock export
M023574,2025-03-27T06:32:54,68.1517,0.476928,repeat,fictional high-volume mock export
M023575,2025-03-28T06:32:55,80.2309,0.974339,missing,fictional high-volume mock export
M023576,2025-03-01T06:32:56,43.3521,0.645699,ok,fictional high-volume mock export
M023577,2025-03-02T06:32:57,45.0151,0.133301,check,fictional high-volume mock export
M023578,2025-03-03T06:32:58,21.3262,0.597768,repeat,fictional high-volume mock export
M023579,2025-03-04T06:32:59,50.0629,0.412477,missing,fictional high-volume mock export
M023580,2025-03-05T06:33:00,86.8942,0.711924,ok,fictional high-volume mock export
M023581,2025-03-06T06:33:01,65.8083,0.807036,check,fictional high-volume mock export
M023582,2025-03-07T06:33:02,63.2705,0.013029,repeat,fictional high-volume mock export
M023583,2025-03-08T06:33:03,41.6713,0.374334,missing,fictional high-volume mock export
M023584,2025-03-09T06:33:04,25.0901,0.303298,ok,fictional high-volume mock export
M023585,2025-03-10T06:33:05,17.3357,0.575569,check,fictional high-volume mock export
M023586,2025-03-11T06:33:06,58.1502,0.753411,repeat,fictional high-volume mock export
M023587,2025-03-12T06:33:07,66.1851,0.493421,missing,fictional high-volume mock export
M023588,2025-03-13T06:33:08,18.1153,0.441301,ok,fictional high-volume mock export
M023589,2025-03-14T06:33:09,65.3585,0.73345,check,fictional high-volume mock export
M023590,2025-03-15T06:33:10,24.3631,0.904613,repeat,fictional high-volume mock export
M023591,2025-03-16T06:33:11,13.7423,0.621335,missing,fictional high-volume mock export
M023592,2025-03-17T06:33:12,74.5984,0.33353,ok,fictional high-volume mock export
M023593,2025-03-18T06:33:13,72.6506,0.401066,check,fictional high-volume mock export
M023594,2025-03-19T06:33:14,83.2208,0.151687,repeat,fictional high-volume mock export
M023595,2025-03-20T06:33:15,54.6234,0.450497,missing,fictional high-volume mock export
M023596,2025-03-21T06:33:16,79.9764,0.711562,ok,fictional high-volume mock export
M023597,2025-03-22T06:33:17,23.9556,0.041066,check,fictional high-volume mock export
M023598,2025-03-23T06:33:18,78.0913,0.699425,repeat,fictional high-volume mock export
M023599,2025-03-24T06:33:19,64.4735,0.107713,missing,fictional high-volume mock export
M023600,2025-03-25T06:33:20,51.4849,0.92492,ok,fictional high-volume mock export
M023601,2025-03-26T06:33:21,74.841,0.983069,check,fictional high-volume mock export
M023602,2025-03-27T06:33:22,28.5224,0.809362,repeat,fictional high-volume mock export
M023603,2025-03-28T06:33:23,27.1809,0.635397,missing,fictional high-volume mock export
M023604,2025-03-01T06:33:24,16.0237,0.360975,ok,fictional high-volume mock export
M023605,2025-03-02T06:33:25,23.1331,0.908258,check,fictional high-volume mock export
M023606,2025-03-03T06:33:26,26.1188,0.37989,repeat,fictional high-volume mock export
M023607,2025-03-04T06:33:27,37.6644,0.504575,missing,fictional high-volume mock export
M023608,2025-03-05T06:33:28,25.7543,0.142542,ok,fictional high-volume mock export
M023609,2025-03-06T06:33:29,35.4831,0.607529,check,fictional high-volume mock export
M023610,2025-03-07T06:33:30,58.9166,0.3933,repeat,fictional high-volume mock export
M023611,2025-03-08T06:33:31,65.7643,0.791627,missing,fictional high-volume mock export
M023612,2025-03-09T06:33:32,53.9757,0.84158,ok,fictional high-volume mock export
M023613,2025-03-10T06:33:33,29.6795,0.465619,check,fictional high-volume mock export
M023614,2025-03-11T06:33:34,16.3655,0.227512,repeat,fictional high-volume mock export
M023615,2025-03-12T06:33:35,19.2116,0.082338,missing,fictional high-volume mock export
M023616,2025-03-13T06:33:36,57.4914,0.390153,ok,fictional high-volume mock export
M023617,2025-03-14T06:33:37,64.8618,0.809639,check,fictional high-volume mock export
M023618,2025-03-15T06:33:38,74.7317,0.864429,repeat,fictional high-volume mock export
M023619,2025-03-16T06:33:39,63.6749,0.580783,missing,fictional high-volume mock export
M023620,2025-03-17T06:33:40,65.5297,0.228351,ok,fictional high-volume mock export
M023621,2025-03-18T06:33:41,43.1177,0.391456,check,fictional high-volume mock export
M023622,2025-03-19T06:33:42,63.9241,0.366431,repeat,fictional high-volume mock export
M023623,2025-03-20T06:33:43,48.9063,0.164448,missing,fictional high-volume mock export
M023624,2025-03-21T06:33:44,13.5846,0.436137,ok,fictional high-volume mock export
M023625,2025-03-22T06:33:45,83.1123,0.501878,check,fictional high-volume mock export
M023626,2025-03-23T06:33:46,28.0786,0.649098,repeat,fictional high-volume mock export
M023627,2025-03-24T06:33:47,81.601,0.183323,missing,fictional high-volume mock export
M023628,2025-03-25T06:33:48,55.0446,0.761627,ok,fictional high-volume mock export
M023629,2025-03-26T06:33:49,57.2776,0.904283,check,fictional high-volume mock export
M023630,2025-03-27T06:33:50,78.2242,0.241654,repeat,fictional high-volume mock export
M023631,2025-03-28T06:33:51,53.7946,0.686955,missing,fictional high-volume mock export
M023632,2025-03-01T06:33:52,57.5619,0.044195,ok,fictional high-volume mock export
M023633,2025-03-02T06:33:53,41.6574,0.941678,check,fictional high-volume mock export
M023634,2025-03-03T06:33:54,87.4262,0.433833,repeat,fictional high-volume mock export
M023635,2025-03-04T06:33:55,71.4419,0.354922,missing,fictional high-volume mock export
M023636,2025-03-05T06:33:56,64.2189,0.268388,ok,fictional high-volume mock export
M023637,2025-03-06T06:33:57,62.9477,0.066106,check,fictional high-volume mock export
M023638,2025-03-07T06:33:58,61.0737,0.053956,repeat,fictional high-volume mock export
M023639,2025-03-08T06:33:59,73.9026,0.457457,missing,fictional high-volume mock export
M023640,2025-03-09T06:34:00,20.4818,0.491382,ok,fictional high-volume mock export
M023641,2025-03-10T06:34:01,24.5044,0.668155,check,fictional high-volume mock export
M023642,2025-03-11T06:34:02,57.9649,0.801493,repeat,fictional high-volume mock export
M023643,2025-03-12T06:34:03,57.1036,0.557964,missing,fictional high-volume mock export
M023644,2025-03-13T06:34:04,63.8219,0.064199,ok,fictional high-volume mock export
M023645,2025-03-14T06:34:05,59.8468,0.475781,check,fictional high-volume mock export
M023646,2025-03-15T06:34:06,45.2888,0.085492,repeat,fictional high-volume mock export
M023647,2025-03-16T06:34:07,61.0211,0.219158,missing,fictional high-volume mock export
M023648,2025-03-17T06:34:08,35.0988,0.307247,ok,fictional high-volume mock export
M023649,2025-03-18T06:34:09,82.5157,0.148061,check,fictional high-volume mock export
M023650,2025-03-19T06:34:10,49.8286,0.082379,repeat,fictional high-volume mock export
M023651,2025-03-20T06:34:11,60.0679,0.143306,missing,fictional high-volume mock export
M023652,2025-03-21T06:34:12,35.016,0.419052,ok,fictional high-volume mock export
M023653,2025-03-22T06:34:13,53.1749,0.683352,check,fictional high-volume mock export
M023654,2025-03-23T06:34:14,32.3736,0.011092,repeat,fictional high-volume mock export
M023655,2025-03-24T06:34:15,66.1177,0.11386,missing,fictional high-volume mock export
M023656,2025-03-25T06:34:16,52.1447,0.202464,ok,fictional high-volume mock export
M023657,2025-03-26T06:34:17,36.8866,0.13049,check,fictional high-volume mock export
M023658,2025-03-27T06:34:18,49.7203,0.156738,repeat,fictional high-volume mock export
M023659,2025-03-28T06:34:19,42.0793,0.92578,missing,fictional high-volume mock export
M023660,2025-03-01T06:34:20,63.8061,0.631132,ok,fictional high-volume mock export
M023661,2025-03-02T06:34:21,23.9683,0.327252,check,fictional high-volume mock export
M023662,2025-03-03T06:34:22,62.7444,0.174746,repeat,fictional high-volume mock export
M023663,2025-03-04T06:34:23,46.7234,0.08266,missing,fictional high-volume mock export
M023664,2025-03-05T06:34:24,83.327,0.432032,ok,fictional high-volume mock export
M023665,2025-03-06T06:34:25,40.8263,0.200903,check,fictional high-volume mock export
M023666,2025-03-07T06:34:26,81.8085,0.653492,repeat,fictional high-volume mock export
M023667,2025-03-08T06:34:27,74.7653,0.27941,missing,fictional high-volume mock export
M023668,2025-03-09T06:34:28,19.3617,0.187667,ok,fictional high-volume mock export
M023669,2025-03-10T06:34:29,10.7928,0.832601,check,fictional high-volume mock export
M023670,2025-03-11T06:34:30,13.3511,0.732046,repeat,fictional high-volume mock export
M023671,2025-03-12T06:34:31,64.7544,0.061909,missing,fictional high-volume mock export
M023672,2025-03-13T06:34:32,48.228,0.025932,ok,fictional high-volume mock export
M023673,2025-03-14T06:34:33,87.9505,0.249636,check,fictional high-volume mock export
M023674,2025-03-15T06:34:34,24.0252,0.051796,repeat,fictional high-volume mock export
M023675,2025-03-16T06:34:35,74.8061,0.279138,missing,fictional high-volume mock export
M023676,2025-03-17T06:34:36,23.5129,0.54288,ok,fictional high-volume mock export
M023677,2025-03-18T06:34:37,87.1967,0.70561,check,fictional high-volume mock export
